"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_ID"
1141.5327304433,0.0534645995611084,0.268189304600548,0.199353958729789,0.84198587316734,0.988501496688106,"ENSOMYG00000071309"
4.89513410624571,0.777352942869184,1.45947441711103,0.532625261364924,0.594293011834159,NA,"ENSOMYG00000015304"
1094.88023233429,-0.0739476351580477,0.142701063017919,-0.518199609688696,0.604319007080806,0.972576586209099,"ENSOMYG00000022788"
95927.499692727,-0.319313914869541,0.229340941862228,-1.39231099461239,0.163828243575187,0.828212829534597,"ENSOMYG00000032461"
1158.71947197579,-0.147777603184421,0.121153440122936,-1.21975573317991,0.2225574869025,0.866153427293105,"ENSOMYG00000013736"
1033.82469627732,-0.22178307288788,0.181805862166549,-1.21988955826247,0.222506744667697,0.866153427293105,"ENSOMYG00000034794"
2.91748002875199,-2.06116187328615,1.38351485331593,-1.48980104430832,0.136276556472576,NA,"ENSOMYG00000000064"
978.982568222935,-0.197484987890291,0.135350499141808,-1.45906360997889,0.144547600842602,0.809256923781456,"ENSOMYG00000031076"
840.20631675183,-0.213682536141018,0.168749979354995,-1.26626703575175,0.205417494553596,0.860367333873264,"ENSOMYG00000055518"
526.296042295457,0.762473174929002,0.289403099755369,2.63464066408935,0.00842263967856896,0.262746137500976,"ENSOMYG00000015622"
4224.61431709962,-2.18186561495126,1.75261724694122,-1.24491848905355,0.213161713862165,0.864567041372128,"ENSOMYG00000010547"
1256.99922160687,0.175723808500525,0.184435726049853,0.952764479334264,0.340709415293213,0.921981089936298,"ENSOMYG00000001564"
1126.51374973435,-0.101258261389371,0.12277214049065,-0.824765789573265,0.409504572553766,0.936565751379733,"ENSOMYG00000007674"
1076.93232630507,0.0345352939314287,0.125676152460511,0.274795919952117,0.783473032882353,0.98601563513916,"ENSOMYG00000074394"
10850.6171640038,-0.12592728326687,0.109737879169686,-1.14752794768478,0.251163489325372,0.884651103470647,"ENSOMYG00000030673"
1213.54563106534,-0.130214864708752,0.104785833252276,-1.24267623463235,0.21398716485921,0.864853426436112,"ENSOMYG00000040578"
1056.21872871045,-0.0289329388041721,0.100988702571745,-0.286496786941266,0.774497654034693,0.985696045941128,"ENSOMYG00000030712"
1014.61528749655,-0.145777557781918,0.107386600131105,-1.35750231038083,0.17462165985044,0.835888294598732,"ENSOMYG00000015814"
85.9950133270949,0.388262532583764,0.238164326909128,1.63022958821161,0.103052982668043,0.75503391842383,"ENSOMYG00000042751"
107.144486565512,0.288020530326986,0.232052760708256,1.2411855366336,0.214537216562624,0.864854776774299,"ENSOMYG00000022032"
96.003268457533,0.423239803286636,0.195505085316272,2.16485316789563,0.030398931636088,0.497422782472999,"ENSOMYG00000041916"
