"Gene_ID"
"ENSOMYG00000003308"
"ENSOMYG00000000180"
"ENSOMYG00000025267"
"ENSOMYG00000039330"
"ENSOMYG00000048541"
"ENSOMYG00000008602"
"ENSOMYG00000043543"
"ENSOMYG00000003587"
"ENSOMYG00000000075"
"ENSOMYG00000042595"
"ENSOMYG00000014009"
"ENSOMYG00000041476"
"ENSOMYG00000039486"
"ENSOMYG00000041028"
"ENSOMYG00000019794"
"ENSOMYG00000027263"
"ENSOMYG00000015517"
"ENSOMYG00000009639"
"ENSOMYG00000017971"
"ENSOMYG00000011500"
"ENSOMYG00000013192"
"ENSOMYG00000015753"
"ENSOMYG00000010478"
"ENSOMYG00000030165"
"ENSOMYG00000013252"
"ENSOMYG00000060297"
"ENSOMYG00000036946"
"ENSOMYG00000037930"
"ENSOMYG00000016749"
"ENSOMYG00000023684"
"ENSOMYG00000022338"
"ENSOMYG00000010296"
"ENSOMYG00000026645"
"ENSOMYG00000033047"
"ENSOMYG00000032402"
"ENSOMYG00000026971"
"ENSOMYG00000036986"
"ENSOMYG00000022507"
"ENSOMYG00000009178"
"ENSOMYG00000036304"
"ENSOMYG00000028338"
"ENSOMYG00000056805"
"ENSOMYG00000014586"
"ENSOMYG00000049489"
"ENSOMYG00000016385"
"ENSOMYG00000055583"
"ENSOMYG00000012534"
"ENSOMYG00000041962"
"ENSOMYG00000002549"
"ENSOMYG00000027618"
"ENSOMYG00000044084"
"ENSOMYG00000019603"
"ENSOMYG00000003470"
"ENSOMYG00000065610"
"ENSOMYG00000015808"
"ENSOMYG00000015357"
"ENSOMYG00000006893"
"ENSOMYG00000064242"
"ENSOMYG00000029822"
"ENSOMYG00000059488"
"ENSOMYG00000013613"
"ENSOMYG00000008285"
"ENSOMYG00000001085"
"ENSOMYG00000046162"
"ENSOMYG00000016064"
"ENSOMYG00000010560"
"ENSOMYG00000038188"
"ENSOMYG00000042672"
"ENSOMYG00000025752"
"ENSOMYG00000040716"
"ENSOMYG00000031096"
"ENSOMYG00000003931"
"ENSOMYG00000068149"
"ENSOMYG00000004005"
"ENSOMYG00000010291"
"ENSOMYG00000006280"
"ENSOMYG00000032542"
"ENSOMYG00000010958"
"ENSOMYG00000019964"
"ENSOMYG00000007319"
"ENSOMYG00000026567"
"ENSOMYG00000018316"
"ENSOMYG00000023616"
"ENSOMYG00000076726"
"ENSOMYG00000007400"
"ENSOMYG00000020487"
"ENSOMYG00000043639"
"ENSOMYG00000036628"
"ENSOMYG00000058089"
"ENSOMYG00000025926"
"ENSOMYG00000031968"
"ENSOMYG00000025741"
"ENSOMYG00000018770"
"ENSOMYG00000017086"
"ENSOMYG00000016252"
"ENSOMYG00000034649"
"ENSOMYG00000005634"
"ENSOMYG00000068207"
"ENSOMYG00000009001"
"ENSOMYG00000014815"
"ENSOMYG00000011777"
"ENSOMYG00000028941"
"ENSOMYG00000006680"
"ENSOMYG00000008201"
"ENSOMYG00000016642"
"ENSOMYG00000038083"
"ENSOMYG00000003265"
"ENSOMYG00000044873"
"ENSOMYG00000042258"
"ENSOMYG00000013956"
"ENSOMYG00000013725"
"ENSOMYG00000044571"
"ENSOMYG00000007637"
"ENSOMYG00000011779"
"ENSOMYG00000020690"
"ENSOMYG00000046933"
"ENSOMYG00000021944"
"ENSOMYG00000047046"
"ENSOMYG00000020688"
"ENSOMYG00000027697"
"ENSOMYG00000046649"
"ENSOMYG00000007658"
"ENSOMYG00000031693"
"ENSOMYG00000034068"
"ENSOMYG00000001598"
"ENSOMYG00000031583"
"ENSOMYG00000054802"
"ENSOMYG00000061231"
"ENSOMYG00000031149"
"ENSOMYG00000025656"
"ENSOMYG00000017805"
"ENSOMYG00000048641"
"ENSOMYG00000071865"
"ENSOMYG00000007756"
"ENSOMYG00000059646"
"ENSOMYG00000018265"
"ENSOMYG00000038283"
"ENSOMYG00000034226"
"ENSOMYG00000060659"
"ENSOMYG00000047121"
"ENSOMYG00000044871"
"ENSOMYG00000002118"
"ENSOMYG00000068596"
"ENSOMYG00000032409"
"ENSOMYG00000038152"
"ENSOMYG00000017889"
"ENSOMYG00000002580"
"ENSOMYG00000063604"
"ENSOMYG00000070393"
"ENSOMYG00000014521"
"ENSOMYG00000014973"
"ENSOMYG00000037207"
"ENSOMYG00000024719"
"ENSOMYG00000007231"
"ENSOMYG00000044440"
"ENSOMYG00000030943"
"ENSOMYG00000028099"
"ENSOMYG00000019696"
"ENSOMYG00000009036"
"ENSOMYG00000032510"
"ENSOMYG00000030132"
"ENSOMYG00000007708"
"ENSOMYG00000025578"
"ENSOMYG00000032117"
"ENSOMYG00000045422"
"ENSOMYG00000065157"
"ENSOMYG00000017449"
"ENSOMYG00000022067"
"ENSOMYG00000073963"
"ENSOMYG00000027381"
"ENSOMYG00000019518"
"ENSOMYG00000009394"
"ENSOMYG00000030984"
"ENSOMYG00000045344"
"ENSOMYG00000012456"
"ENSOMYG00000016199"
"ENSOMYG00000003507"
"ENSOMYG00000041904"
"ENSOMYG00000014626"
"ENSOMYG00000028116"
"ENSOMYG00000021760"
"ENSOMYG00000043989"
"ENSOMYG00000022425"
"ENSOMYG00000045209"
"ENSOMYG00000019258"
"ENSOMYG00000018146"
"ENSOMYG00000016936"
"ENSOMYG00000005625"
"ENSOMYG00000018809"
"ENSOMYG00000031280"
"ENSOMYG00000002359"
"ENSOMYG00000047834"
"ENSOMYG00000042161"
"ENSOMYG00000000868"
"ENSOMYG00000004365"
"ENSOMYG00000019680"
"ENSOMYG00000017226"
"ENSOMYG00000004264"
"ENSOMYG00000014562"
"ENSOMYG00000015144"
"ENSOMYG00000005712"
"ENSOMYG00000009255"
"ENSOMYG00000032267"
"ENSOMYG00000046970"
"ENSOMYG00000025929"
"ENSOMYG00000012590"
"ENSOMYG00000003187"
"ENSOMYG00000042251"
"ENSOMYG00000022185"
"ENSOMYG00000016731"
"ENSOMYG00000058491"
"ENSOMYG00000005555"
"ENSOMYG00000009154"
"ENSOMYG00000059920"
"ENSOMYG00000012617"
"ENSOMYG00000031565"
"ENSOMYG00000023845"
"ENSOMYG00000034475"
"ENSOMYG00000030812"
"ENSOMYG00000000848"
"ENSOMYG00000019876"
"ENSOMYG00000044952"
"ENSOMYG00000022552"
"ENSOMYG00000005060"
"ENSOMYG00000041899"
"ENSOMYG00000009876"
"ENSOMYG00000042641"
"ENSOMYG00000071324"
"ENSOMYG00000009018"
"ENSOMYG00000012035"
"ENSOMYG00000011149"
"ENSOMYG00000029221"
"ENSOMYG00000022042"
"ENSOMYG00000037135"
"ENSOMYG00000041068"
"ENSOMYG00000019384"
"ENSOMYG00000045781"
"ENSOMYG00000027515"
"ENSOMYG00000039709"
"ENSOMYG00000001026"
"ENSOMYG00000039938"
"ENSOMYG00000002443"
"ENSOMYG00000037373"
"ENSOMYG00000041690"
"ENSOMYG00000010962"
"ENSOMYG00000029002"
"ENSOMYG00000041852"
"ENSOMYG00000013847"
"ENSOMYG00000015085"
"ENSOMYG00000002585"
"ENSOMYG00000020527"
"ENSOMYG00000019617"
"ENSOMYG00000049986"
"ENSOMYG00000027307"
"ENSOMYG00000004381"
"ENSOMYG00000053913"
"ENSOMYG00000019373"
"ENSOMYG00000002596"
"ENSOMYG00000003091"
"ENSOMYG00000045980"
"ENSOMYG00000042216"
"ENSOMYG00000059386"
"ENSOMYG00000067020"
"ENSOMYG00000031241"
"ENSOMYG00000007985"
"ENSOMYG00000008832"
"ENSOMYG00000014751"
"ENSOMYG00000001782"
"ENSOMYG00000058080"
"ENSOMYG00000040525"
"ENSOMYG00000043786"
"ENSOMYG00000052477"
"ENSOMYG00000002156"
"ENSOMYG00000027064"
"ENSOMYG00000010384"
"ENSOMYG00000015682"
"ENSOMYG00000039660"
"ENSOMYG00000053078"
"ENSOMYG00000008375"
"ENSOMYG00000026727"
"ENSOMYG00000040719"
"ENSOMYG00000020930"
"ENSOMYG00000000510"
"ENSOMYG00000028726"
"ENSOMYG00000036572"
"ENSOMYG00000018767"
"ENSOMYG00000043132"
"ENSOMYG00000065002"
"ENSOMYG00000067410"
"ENSOMYG00000039537"
"ENSOMYG00000022457"
"ENSOMYG00000041471"
"ENSOMYG00000021577"
"ENSOMYG00000038156"
"ENSOMYG00000013787"
"ENSOMYG00000036826"
"ENSOMYG00000027588"
"ENSOMYG00000024030"
"ENSOMYG00000065449"
"ENSOMYG00000016280"
"ENSOMYG00000058738"
"ENSOMYG00000023438"
"ENSOMYG00000022156"
"ENSOMYG00000031105"
"ENSOMYG00000013734"
"ENSOMYG00000044740"
"ENSOMYG00000022528"
"ENSOMYG00000045493"
"ENSOMYG00000045562"
"ENSOMYG00000021502"
"ENSOMYG00000010122"
"ENSOMYG00000044911"
"ENSOMYG00000009707"
"ENSOMYG00000020453"
"ENSOMYG00000014061"
"ENSOMYG00000011667"
"ENSOMYG00000011921"
"ENSOMYG00000033412"
"ENSOMYG00000015894"
"ENSOMYG00000055930"
"ENSOMYG00000011534"
"ENSOMYG00000059211"
"ENSOMYG00000027358"
"ENSOMYG00000042923"
"ENSOMYG00000018723"
"ENSOMYG00000016793"
"ENSOMYG00000045586"
"ENSOMYG00000015772"
"ENSOMYG00000026742"
"ENSOMYG00000000096"
"ENSOMYG00000001033"
"ENSOMYG00000062674"
"ENSOMYG00000061848"
"ENSOMYG00000025960"
"ENSOMYG00000033500"
"ENSOMYG00000012352"
"ENSOMYG00000005667"
"ENSOMYG00000002842"
"ENSOMYG00000052721"
"ENSOMYG00000004943"
"ENSOMYG00000015711"
"ENSOMYG00000048214"
"ENSOMYG00000016770"
"ENSOMYG00000056849"
"ENSOMYG00000020190"
"ENSOMYG00000009495"
"ENSOMYG00000016152"
"ENSOMYG00000031299"
"ENSOMYG00000025385"
"ENSOMYG00000019822"
"ENSOMYG00000043167"
"ENSOMYG00000022952"
"ENSOMYG00000037483"
"ENSOMYG00000024619"
"ENSOMYG00000023079"
"ENSOMYG00000015999"
"ENSOMYG00000018514"
"ENSOMYG00000048120"
"ENSOMYG00000037408"
"ENSOMYG00000020335"
"ENSOMYG00000033833"
"ENSOMYG00000042085"
"ENSOMYG00000019987"
"ENSOMYG00000017990"
"ENSOMYG00000036377"
"ENSOMYG00000019920"
"ENSOMYG00000055205"
"ENSOMYG00000003999"
"ENSOMYG00000021636"
"ENSOMYG00000020319"
"ENSOMYG00000000887"
"ENSOMYG00000040989"
"ENSOMYG00000035104"
"ENSOMYG00000038863"
"ENSOMYG00000030426"
"ENSOMYG00000031818"
"ENSOMYG00000013030"
"ENSOMYG00000003575"
"ENSOMYG00000012933"
"ENSOMYG00000040787"
"ENSOMYG00000002420"
"ENSOMYG00000019408"
"ENSOMYG00000032330"
"ENSOMYG00000063146"
"ENSOMYG00000057474"
"ENSOMYG00000036794"
"ENSOMYG00000031796"
"ENSOMYG00000020561"
"ENSOMYG00000067905"
"ENSOMYG00000069516"
"ENSOMYG00000013106"
"ENSOMYG00000018518"
"ENSOMYG00000012974"
"ENSOMYG00000041344"
"ENSOMYG00000016891"
"ENSOMYG00000026123"
"ENSOMYG00000013541"
"ENSOMYG00000006087"
"ENSOMYG00000045829"
"ENSOMYG00000002896"
"ENSOMYG00000039614"
"ENSOMYG00000032724"
"ENSOMYG00000045164"
"ENSOMYG00000038696"
"ENSOMYG00000016455"
"ENSOMYG00000039655"
"ENSOMYG00000040490"
"ENSOMYG00000005495"
"ENSOMYG00000018434"
"ENSOMYG00000032436"
"ENSOMYG00000045263"
"ENSOMYG00000028493"
"ENSOMYG00000001413"
"ENSOMYG00000004669"
"ENSOMYG00000051509"
"ENSOMYG00000013593"
"ENSOMYG00000024172"
"ENSOMYG00000008702"
"ENSOMYG00000043169"
"ENSOMYG00000016473"
"ENSOMYG00000009368"
"ENSOMYG00000033330"
"ENSOMYG00000015242"
"ENSOMYG00000005320"
"ENSOMYG00000002832"
"ENSOMYG00000012285"
"ENSOMYG00000023150"
"ENSOMYG00000006957"
"ENSOMYG00000012965"
"ENSOMYG00000029736"
"ENSOMYG00000056976"
"ENSOMYG00000013360"
"ENSOMYG00000039233"
"ENSOMYG00000068990"
"ENSOMYG00000018852"
"ENSOMYG00000043955"
"ENSOMYG00000017483"
"ENSOMYG00000007101"
"ENSOMYG00000046797"
"ENSOMYG00000014584"
"ENSOMYG00000016554"
"ENSOMYG00000042443"
"ENSOMYG00000075738"
"ENSOMYG00000076271"
"ENSOMYG00000000729"
"ENSOMYG00000004878"
"ENSOMYG00000038978"
"ENSOMYG00000034471"
"ENSOMYG00000020721"
"ENSOMYG00000045949"
"ENSOMYG00000048455"
"ENSOMYG00000003602"
"ENSOMYG00000005704"
"ENSOMYG00000012570"
"ENSOMYG00000046362"
"ENSOMYG00000009240"
"ENSOMYG00000018924"
"ENSOMYG00000057796"
"ENSOMYG00000044707"
"ENSOMYG00000044709"
"ENSOMYG00000002278"
"ENSOMYG00000060459"
"ENSOMYG00000036219"
"ENSOMYG00000034177"
"ENSOMYG00000045724"
"ENSOMYG00000028806"
"ENSOMYG00000045154"
"ENSOMYG00000018215"
"ENSOMYG00000040194"
"ENSOMYG00000021744"
"ENSOMYG00000004544"
"ENSOMYG00000000774"
"ENSOMYG00000045811"
"ENSOMYG00000028589"
"ENSOMYG00000032754"
"ENSOMYG00000039526"
"ENSOMYG00000037068"
"ENSOMYG00000055697"
"ENSOMYG00000048617"
"ENSOMYG00000041856"
"ENSOMYG00000033393"
"ENSOMYG00000001039"
"ENSOMYG00000046270"
"ENSOMYG00000065808"
"ENSOMYG00000029979"
"ENSOMYG00000011800"
"ENSOMYG00000003084"
"ENSOMYG00000024622"
"ENSOMYG00000008519"
"ENSOMYG00000020812"
"ENSOMYG00000030152"
"ENSOMYG00000041003"
"ENSOMYG00000015500"
"ENSOMYG00000008760"
"ENSOMYG00000020308"
"ENSOMYG00000047653"
"ENSOMYG00000037235"
"ENSOMYG00000012288"
"ENSOMYG00000046281"
"ENSOMYG00000030710"
"ENSOMYG00000012588"
"ENSOMYG00000050775"
"ENSOMYG00000013592"
"ENSOMYG00000037829"
"ENSOMYG00000011066"
"ENSOMYG00000038104"
"ENSOMYG00000004578"
"ENSOMYG00000042849"
"ENSOMYG00000038622"
"ENSOMYG00000063290"
"ENSOMYG00000039489"
"ENSOMYG00000022557"
"ENSOMYG00000048144"
"ENSOMYG00000022119"
"ENSOMYG00000011001"
"ENSOMYG00000043512"
"ENSOMYG00000007954"
"ENSOMYG00000021393"
"ENSOMYG00000004283"
"ENSOMYG00000045223"
"ENSOMYG00000018653"
"ENSOMYG00000012787"
"ENSOMYG00000045021"
"ENSOMYG00000001752"
"ENSOMYG00000028128"
"ENSOMYG00000021562"
"ENSOMYG00000076203"
"ENSOMYG00000015021"
"ENSOMYG00000002984"
"ENSOMYG00000002386"
"ENSOMYG00000045037"
"ENSOMYG00000011323"
"ENSOMYG00000006152"
"ENSOMYG00000047493"
"ENSOMYG00000011845"
"ENSOMYG00000004779"
"ENSOMYG00000039541"
"ENSOMYG00000020918"
"ENSOMYG00000039413"
"ENSOMYG00000028743"
"ENSOMYG00000031873"
"ENSOMYG00000030014"
"ENSOMYG00000016996"
"ENSOMYG00000013534"
"ENSOMYG00000001101"
"ENSOMYG00000041877"
"ENSOMYG00000040075"
"ENSOMYG00000007429"
"ENSOMYG00000046603"
"ENSOMYG00000036066"
"ENSOMYG00000065350"
"ENSOMYG00000028457"
"ENSOMYG00000021476"
"ENSOMYG00000018952"
"ENSOMYG00000012505"
"ENSOMYG00000023706"
"ENSOMYG00000033325"
"ENSOMYG00000055112"
"ENSOMYG00000024817"
"ENSOMYG00000046066"
"ENSOMYG00000011281"
"ENSOMYG00000013612"
"ENSOMYG00000015931"
"ENSOMYG00000037336"
"ENSOMYG00000051177"
"ENSOMYG00000014971"
"ENSOMYG00000039222"
"ENSOMYG00000024404"
"ENSOMYG00000008447"
"ENSOMYG00000041903"
"ENSOMYG00000018765"
"ENSOMYG00000046499"
"ENSOMYG00000001716"
"ENSOMYG00000005596"
"ENSOMYG00000013561"
"ENSOMYG00000021092"
"ENSOMYG00000026717"
"ENSOMYG00000006430"
"ENSOMYG00000014490"
"ENSOMYG00000011719"
"ENSOMYG00000040825"
"ENSOMYG00000010729"
"ENSOMYG00000019560"
"ENSOMYG00000038310"
"ENSOMYG00000040979"
"ENSOMYG00000033382"
"ENSOMYG00000012215"
"ENSOMYG00000057570"
"ENSOMYG00000068675"
"ENSOMYG00000024765"
"ENSOMYG00000006313"
"ENSOMYG00000031659"
"ENSOMYG00000023590"
"ENSOMYG00000044217"
"ENSOMYG00000034570"
"ENSOMYG00000005491"
"ENSOMYG00000008694"
"ENSOMYG00000000508"
"ENSOMYG00000005077"
"ENSOMYG00000017733"
"ENSOMYG00000046260"
"ENSOMYG00000002804"
"ENSOMYG00000000721"
"ENSOMYG00000016800"
"ENSOMYG00000020680"
"ENSOMYG00000007700"
"ENSOMYG00000040025"
"ENSOMYG00000014255"
"ENSOMYG00000036054"
"ENSOMYG00000024630"
"ENSOMYG00000047551"
"ENSOMYG00000000138"
"ENSOMYG00000042598"
"ENSOMYG00000027553"
"ENSOMYG00000001999"
"ENSOMYG00000022521"
"ENSOMYG00000071428"
"ENSOMYG00000022142"
"ENSOMYG00000000427"
"ENSOMYG00000014605"
"ENSOMYG00000038725"
"ENSOMYG00000073092"
"ENSOMYG00000070481"
"ENSOMYG00000026651"
"ENSOMYG00000020907"
"ENSOMYG00000039300"
"ENSOMYG00000036089"
"ENSOMYG00000042375"
"ENSOMYG00000041743"
"ENSOMYG00000043959"
"ENSOMYG00000072908"
"ENSOMYG00000054232"
"ENSOMYG00000030018"
"ENSOMYG00000013314"
"ENSOMYG00000044726"
"ENSOMYG00000006275"
"ENSOMYG00000009496"
"ENSOMYG00000059597"
"ENSOMYG00000036065"
"ENSOMYG00000063737"
"ENSOMYG00000003971"
"ENSOMYG00000041143"
"ENSOMYG00000045960"
"ENSOMYG00000021913"
"ENSOMYG00000033236"
"ENSOMYG00000019082"
"ENSOMYG00000023847"
"ENSOMYG00000043891"
"ENSOMYG00000004078"
"ENSOMYG00000015609"
"ENSOMYG00000007269"
"ENSOMYG00000020579"
"ENSOMYG00000001722"
"ENSOMYG00000014976"
"ENSOMYG00000011754"
"ENSOMYG00000015879"
"ENSOMYG00000026421"
"ENSOMYG00000035673"
"ENSOMYG00000016827"
"ENSOMYG00000036426"
"ENSOMYG00000020666"
"ENSOMYG00000018945"
"ENSOMYG00000003423"
"ENSOMYG00000035502"
"ENSOMYG00000020633"
"ENSOMYG00000029935"
"ENSOMYG00000043628"
"ENSOMYG00000034623"
"ENSOMYG00000027365"
"ENSOMYG00000007217"
"ENSOMYG00000043111"
"ENSOMYG00000010938"
"ENSOMYG00000036394"
"ENSOMYG00000055057"
"ENSOMYG00000008837"
"ENSOMYG00000020878"
"ENSOMYG00000040939"
"ENSOMYG00000033110"
"ENSOMYG00000009645"
"ENSOMYG00000019689"
"ENSOMYG00000017179"
"ENSOMYG00000054547"
"ENSOMYG00000028272"
"ENSOMYG00000061542"
"ENSOMYG00000013943"
"ENSOMYG00000003882"
"ENSOMYG00000044139"
"ENSOMYG00000033559"
"ENSOMYG00000068620"
"ENSOMYG00000058409"
"ENSOMYG00000072093"
"ENSOMYG00000057030"
"ENSOMYG00000020366"
"ENSOMYG00000046776"
"ENSOMYG00000077225"
"ENSOMYG00000063514"
"ENSOMYG00000025958"
"ENSOMYG00000012376"
"ENSOMYG00000023569"
"ENSOMYG00000032751"
"ENSOMYG00000039830"
"ENSOMYG00000066903"
"ENSOMYG00000013605"
"ENSOMYG00000063595"
"ENSOMYG00000024436"
"ENSOMYG00000026593"
"ENSOMYG00000029900"
"ENSOMYG00000002810"
"ENSOMYG00000028175"
"ENSOMYG00000031033"
"ENSOMYG00000001607"
"ENSOMYG00000039285"
"ENSOMYG00000036218"
"ENSOMYG00000030955"
"ENSOMYG00000007826"
"ENSOMYG00000031676"
"ENSOMYG00000044876"
"ENSOMYG00000053095"
"ENSOMYG00000013906"
"ENSOMYG00000007859"
"ENSOMYG00000016096"
"ENSOMYG00000039543"
"ENSOMYG00000041402"
"ENSOMYG00000010238"
"ENSOMYG00000014698"
"ENSOMYG00000036743"
"ENSOMYG00000009596"
"ENSOMYG00000023978"
"ENSOMYG00000039018"
"ENSOMYG00000033734"
"ENSOMYG00000003240"
"ENSOMYG00000019438"
"ENSOMYG00000022164"
"ENSOMYG00000024224"
"ENSOMYG00000041149"
"ENSOMYG00000035735"
"ENSOMYG00000021988"
"ENSOMYG00000011036"
"ENSOMYG00000064787"
"ENSOMYG00000028344"
"ENSOMYG00000038333"
"ENSOMYG00000022239"
"ENSOMYG00000014637"
"ENSOMYG00000067246"
"ENSOMYG00000000764"
"ENSOMYG00000023593"
"ENSOMYG00000022363"
"ENSOMYG00000031086"
"ENSOMYG00000036504"
"ENSOMYG00000008075"
"ENSOMYG00000032972"
"ENSOMYG00000016639"
"ENSOMYG00000072200"
"ENSOMYG00000017545"
"ENSOMYG00000012380"
"ENSOMYG00000048244"
"ENSOMYG00000008108"
"ENSOMYG00000034548"
"ENSOMYG00000003341"
"ENSOMYG00000039583"
"ENSOMYG00000045007"
"ENSOMYG00000028291"
"ENSOMYG00000037334"
"ENSOMYG00000024195"
"ENSOMYG00000044641"
"ENSOMYG00000044031"
"ENSOMYG00000001306"
"ENSOMYG00000005871"
"ENSOMYG00000022186"
"ENSOMYG00000010103"
"ENSOMYG00000044664"
"ENSOMYG00000031231"
"ENSOMYG00000006332"
"ENSOMYG00000003962"
"ENSOMYG00000042736"
"ENSOMYG00000046836"
"ENSOMYG00000016585"
"ENSOMYG00000003800"
"ENSOMYG00000036409"
"ENSOMYG00000009207"
"ENSOMYG00000044551"
"ENSOMYG00000047634"
"ENSOMYG00000053690"
"ENSOMYG00000011286"
"ENSOMYG00000011487"
"ENSOMYG00000042353"
"ENSOMYG00000016981"
"ENSOMYG00000016290"
"ENSOMYG00000032288"
"ENSOMYG00000044801"
"ENSOMYG00000014875"
"ENSOMYG00000025994"
"ENSOMYG00000028537"
"ENSOMYG00000063482"
"ENSOMYG00000018726"
"ENSOMYG00000037595"
"ENSOMYG00000056598"
